Chromossome	First_index	Last_index	Citoband	Unkown	Size	TandemRepeats_dens	STRs_dens	LTRs_dens	DRs_density	CDSs_density	CDSIntron_density	CDSExon_density	five_prime_UTRs_density	five_prime_UTRIntron_density	five_prime_UTRExon_density	three_prime_UTRs_density	three_prime_UTRIntron_density	three_prime_UTRExon_density	exons_density	SNP_density	Indel_density	Inserts_density	Deletes_density
chr12	21100000	26299999	p12.1	gpos100	5199999	0.0173682726	0.0059196165	0.0135613488	0.1760234954	0.002996539	0.0025144236	0.0004821155	0.0025725005	0.0010463464	0.0015261541	0.0151305798	0.0147475028	0.000383077	0.0332925064	0.0261856	0.0091123	0.0023769235	0.0067688475
chr12	26300000	27599999	p11.23	gneg	1299999	0.0194830919	0.0068384668	0.0154200119	0.3211156316	0.0037084644	0.0030100023	0.0006984621	0.0031961563	0.001466155	0.0017300013	0.0161630894	0.0157607814	0.000402308	0.0365423358	0.0255423	0.0088715	0.0022392325	0.0066730821
chr12	27600000	30499999	p11.22	gpos50	2899999	0.0174613853	0.0059751745	0.0134903495	0.1660524711	0.0024627595	0.0018727593	0.0005900002	0.0014155177	0.0006151726	0.0008003451	0.0107500037	0.0105027622	0.0002472415	0.027471044	0.0271397	0.0083583	0.0021258628	0.0062562091
chr12	30500000	33199999	p11.21	gneg	2699999	0.0341666793	0.0072248175	0.0294922331	0.271162693	0.0065133357	0.0055792613	0.0009340744	0.0037633347	0.001793334	0.0019700007	0.0194107479	0.0191744515	0.0002362964	0.0522503897	0.0260348	0.0093696	0.0025925936	0.0068200025
chr12	33200000	35499999	p11.1	acen	2299999	0.4852519501	0.0027413055	0.4837541234	0.021488705	0.0010073917	0.0006056524	0.0004017393	0.0001856523	5.69565e-05	0.0001286957	0.0022430445	0.0022182618	2.47826e-05	0.0075678294	0.0233117	0.0055048	0.0013617397	0.0041600018
chr12	35500000	37799999	q11	acen	2299999	0.8959369113	0.0009986961	0.8953882154	0.0033173927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.47826e-05	0.0115048	0.0018578	0.0004800002	0.0013843484
chr12	37800000	45999999	q12	gpos100	8199999	0.0468040301	0.0055726836	0.0431332979	0.1261916008	0.0044686591	0.0038585371	0.000610122	0.001930488	0.0011291465	0.0008013416	0.0114524404	0.0113990258	5.34146e-05	0.029373906	0.0272984	0.008521	0.0021854881	0.0063629276
chr12	46000000	48699999	q13.11	gneg	2699999	0.0199837111	0.0060862986	0.0160088948	0.2950893686	0.0072444471	0.0063185209	0.0009259263	0.0047362981	0.0020940748	0.0026422232	0.021467045	0.0213137116	0.0001533334	0.0590307626	0.0269126	0.0081319	0.0019907415	0.0061718541
chr12	48700000	51099999	q13.12	gpos25	2399999	0.0556221065	0.0078812533	0.0504596044	0.3599072333	0.023214593	0.0195633415	0.0036512515	0.0122125051	0.0070000029	0.0052125022	0.0469075195	0.0454287689	0.0014787506	0.1014129589	0.0241204	0.008715	0.0022525009	0.0064962527
chr12	51100000	54499999	q13.13	gneg	3399999	0.0413132474	0.0071944139	0.0364211872	0.4029171773	0.0170858874	0.0116308858	0.0054550016	0.0098455911	0.0058652958	0.0039802953	0.0417914829	0.0409091297	0.0008823532	0.1017888535	0.0263329	0.0078806	0.0021223536	0.0057791193
chr12	54500000	56199999	q13.2	gpos25	1699999	0.0289658994	0.0059623564	0.0252282501	0.2420877895	0.0214270714	0.0193941291	0.0020329424	0.0115423597	0.0059582388	0.0055841209	0.0484459109	0.0479017929	0.000544118	0.1175253633	0.0266524	0.0077512	0.0018941188	0.0058782388
chr12	56200000	57699999	q13.3	gneg	1499999	0.0597273732	0.0073906716	0.056056704	0.3348542232	0.0282646855	0.0243513496	0.0039133359	0.0155220103	0.0101206734	0.0054013369	0.0585927057	0.0567173711	0.0018753346	0.1397640932	0.0236253	0.007404	0.0019180013	0.0055160037
chr12	57700000	62699999	q14.1	gpos75	4999999	0.0205406041	0.0052832011	0.0172950035	0.1310056262	0.0023312005	0.0017474003	0.0005838001	0.0019780004	0.0008632002	0.0011148002	0.0131100026	0.0129240026	0.000186	0.0312622063	0.025956	0.0083064	0.0020748004	0.0062536013
chr12	62700000	64699999	q14.2	gneg	1999999	0.0223185112	0.0061545031	0.0185750093	0.2357426179	0.0036710018	0.0023210012	0.0013500007	0.0025755013	0.0012740006	0.0013015007	0.0224475112	0.0221630111	0.0002845001	0.0455910228	0.024369	0.0080825	0.002077501	0.006038003
chr12	64700000	67299999	q14.3	gpos50	2599999	0.0160838523	0.0064476948	0.0120561585	0.2752281828	0.0031403858	0.002238847	0.0009015388	0.0024961548	0.001318462	0.0011776928	0.0205653925	0.019914623	0.0006507695	0.0405842464	0.0253712	0.0078981	0.0020711546	0.0058580792
chr12	67300000	71099999	q15	gneg	3799999	0.0222931638	0.0060615805	0.0184010575	0.242555327	0.0049073697	0.0034450009	0.0014623688	0.0036942115	0.0025021059	0.0011921056	0.0290181655	0.0289581655	6e-05	0.0555771199	0.0257313	0.0088468	0.0022305269	0.0066460544
chr12	71100000	75299999	q21.1	gpos75	4199999	0.0181383377	0.0067161921	0.0142309558	0.0788859712	0.0015221432	0.0012869051	0.0002352382	0.0009230955	0.0002645239	0.0006585716	0.0127130983	0.0126259554	8.71429e-05	0.0264326253	0.0257367	0.0083655	0.0021350005	0.0062530967
chr12	75300000	79899999	q21.2	gneg	4599999	0.0245721793	0.0072428277	0.0207734828	0.216879395	0.002489131	0.00195087	0.000538261	0.0017234786	0.0009519567	0.0007715219	0.0139093508	0.0138391334	7.02174e-05	0.0301093544	0.0256272	0.0086287	0.0022100005	0.0064441318
chr12	79900000	86299999	q21.31	gpos100	6399999	0.0181625028	0.0060710947	0.014592346	0.0905131391	0.0024285941	0.0018609378	0.0005676563	0.0014526565	0.0005354688	0.0009171876	0.009512814	0.0093981265	0.0001146875	0.0216476596	0.0256656	0.008018	0.0020281253	0.0060162509
chr12	86300000	88599999	q21.32	gneg	2299999	0.0171078335	0.0054578285	0.0134847885	0.0780065557	0.00197174	0.0015978268	0.0003739132	0.0009500004	0.0005930437	0.0003569567	0.0063456549	0.0061869592	0.0001586957	0.0199069652	0.0244065	0.0085722	0.0019713052	0.0066286985
chr12	88600000	92199999	q21.33	gpos100	3599999	0.0193330609	0.006636113	0.015327782	0.2437672899	0.0022566673	0.0018000005	0.0004566668	0.0014366671	0.0008894447	0.0005472224	0.0081022245	0.0081022245	0.0	0.0313861198	0.0246311	0.0079158	0.0020911117	0.0058497238
chr12	92200000	95799999	q22	gneg	3599999	0.0241811178	0.0069755575	0.0193544498	0.3274075909	0.0040094456	0.0030741675	0.000935278	0.0027380563	0.0011100003	0.001628056	0.019535561	0.0193772276	0.0001583334	0.0465769574	0.0264361	0.0088061	0.0023750007	0.0064563907
chr12	95800000	101199999	q23.1	gpos75	5399999	0.0207955594	0.0073614828	0.0161396326	0.1636331785	0.0037453711	0.0030112969	0.0007340742	0.0023742597	0.0013124077	0.001061852	0.0093788906	0.0089212979	0.0004575927	0.028863709	0.0258982	0.0084535	0.0021148152	0.0063624086
chr12	101200000	103499999	q23.2	gneg	2299999	0.0208465308	0.0068104377	0.0161156592	0.1645283324	0.003911306	0.0024865228	0.0014247832	0.0026708707	0.0016795659	0.0009913048	0.0139052234	0.0132360927	0.0006691307	0.1163717897	0.0257004	0.008073	0.0020713052	0.0060173939
chr12	103500000	108599999	q23.3	gpos50	5099999	0.0216182395	0.008298433	0.0169709837	0.2715849552	0.0051788245	0.004270393	0.0009084316	0.0043562754	0.0026131378	0.0017431376	0.0213286316	0.0209135335	0.0004150981	0.0449635382	0.0267088	0.0081349	0.0021715691	0.0059886286
chr12	108600000	111299999	q24.11	gneg	2699999	0.0429674233	0.0104751891	0.0365366802	0.3718090266	0.0077388918	0.0063933357	0.0013455561	0.0069622248	0.0036085199	0.0033537049	0.0338340866	0.0335729754	0.0002611112	0.0736163236	0.0253141	0.0084419	0.0022144453	0.0062603727
chr12	111300000	111899999	q24.12	gpos25	599999	0.0721267869	0.0064166774	0.0682151137	0.2828354714	0.0117266862	0.010800018	0.0009266682	0.0048233414	0.0031150052	0.0017083362	0.0538017563	0.0538017563	0.0	0.0956501594	0.02249	0.0082317	0.0022716705	0.0059683433
chr12	111900000	113899999	q24.13	gneg	1999999	0.0442885221	0.0125545063	0.0371230186	0.2486146243	0.0076600038	0.0052485026	0.0024115012	0.0067055034	0.0033600017	0.0033455017	0.0287475144	0.0283690142	0.0003785002	0.0708080354	0.025108	0.007731	0.001957501	0.0058040029
chr12	113900000	116399999	q24.21	gpos50	2499999	0.0294656118	0.012375605	0.0223324089	0.2253108901	0.0014844006	0.0011768005	0.0003076001	0.0012252005	9.84e-05	0.0011268005	0.0030208012	0.0030208012	0.0	0.0241248096	0.02873	0.0085792	0.0022628009	0.0063432025
chr12	116400000	117699999	q24.22	gneg	1299999	0.0370100285	0.0140430877	0.0296030997	0.2497186536	0.0029323099	0.0017876937	0.0011446163	0.0017607706	0.0007346159	0.0010261546	0.0367992591	0.036576182	0.0002230771	0.0579054292	0.0284316	0.0089477	0.0023684634	0.006633082
chr12	117700000	120299999	q24.23	gpos50	2599999	0.0407730926	0.010405004	0.0344173209	0.1875258414	0.0043273094	0.0023488471	0.0019784623	0.0043457709	0.0021850008	0.0021607701	0.0137911592	0.0135076975	0.0002834616	0.0399577077	0.0264219	0.00837	0.0022330778	0.0061776947
chr12	120300000	125399999	q24.31	gneg	5099999	0.0591974626	0.0116590219	0.0539249125	0.3948541951	0.0110194139	0.0090839233	0.0019354906	0.0132852967	0.0095717666	0.0037135301	0.0303817707	0.0299437314	0.0004380393	0.0963813914	0.0274412	0.0093114	0.0024972554	0.0068482366
chr12	125400000	128699999	q24.32	gpos50	3299999	0.0344030407	0.0122024279	0.0283612207	0.0979603327	0.0003469698	0.0003469698	0.0	0.0001236364	0.0	0.0001236364	0.002323031	0.002323031	0.0	0.0361087988	0.0309321	0.0092491	0.0023603037	0.006929093
chr12	128700000	133275308	q24.33	gneg	4575308	0.0835266172	0.0173992658	0.0767434673	0.212412148	0.0079006703	0.0066605352	0.0012401351	0.0050685112	0.0026549032	0.002413608	0.0264108996	0.0256625346	0.0007483649	0.0767093713	0.0317218	0.0101772	0.0024680306	0.0077533578
chr13	0	4599999	p13	gvar	4599999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr13	4600000	10099999	p12	stalk	5499999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr13	10100000	16499999	p11.2	gvar	6399999	0.078124856	0.0	0.078124856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr13	16500000	17699999	p11.1	acen	1199999	1.0000008333	0.0	1.0000008333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr13	17700000	18899999	q11	acen	1199999	0.3206869339	0.0040383367	0.3187102656	0.0177550148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0214600179	0.0082042	0.001845	0.0004208337	0.0014241679
chr13	18900000	22599999	q12.11	gneg	3699999	0.0359427124	0.0095175701	0.0312743328	0.1605511245	0.0034359469	0.002282433	0.0011535138	0.0022297303	0.0008259462	0.0014037842	0.012013787	0.0118405437	0.0001732433	0.0372743344	0.0282243	0.0102289	0.0027278386	0.0075356777
chr13	22600000	24899999	q12.12	gpos25	2299999	0.0295582737	0.0076660903	0.0262860984	0.2095300911	0.008775656	0.0080552209	0.0007204351	0.0025195663	0.0013500006	0.0011695657	0.0067273942	0.0050278283	0.001699566	0.0445261063	0.0297348	0.0097157	0.002694349	0.0070526118
chr13	24900000	27199999	q12.13	gneg	2299999	0.019699139	0.0064947854	0.0157639199	0.2132231362	0.0050460892	0.0043943497	0.0006517394	0.0021691314	0.0007665221	0.0014026093	0.0180926166	0.0179282687	0.0001643479	0.0400813218	0.0285318	0.0088839	0.0023213054	0.0065860898
chr13	27200000	28299999	q12.2	gpos25	1099999	0.0278600253	0.0102554639	0.0219818382	0.2716102469	0.0049790954	0.0033372758	0.0016418197	0.0026772752	0.0013436376	0.0013336376	0.0206409279	0.0205709278	7.00001e-05	0.0399500363	0.0279255	0.0101409	0.0026372751	0.007541825
chr13	28300000	31599999	q12.3	gneg	3299999	0.0205987941	0.0062378807	0.0163415201	0.2567949263	0.0028442433	0.0017818187	0.0010624246	0.0026533341	0.000728182	0.0019251521	0.0130897009	0.0130569737	3.27273e-05	0.0342621316	0.0283306	0.0086542	0.0022560613	0.0064160626
chr13	31600000	33399999	q13.1	gpos50	1799999	0.0191272328	0.00595167	0.0155555642	0.2828834905	0.0079872267	0.0062433368	0.0017438899	0.0019361122	0.0004744447	0.0014616675	0.0196533443	0.0177172321	0.0019361122	0.0494989164	0.0265772	0.0087206	0.0022083346	0.0065366703
chr13	33400000	34899999	q13.2	gneg	1499999	0.0188946793	0.0074306716	0.0143960096	0.1467747645	0.0003166669	0.0001273334	0.0001893335	7.26667e-05	0.0	7.26667e-05	0.0010906674	0.0010906674	0.0	0.0143913429	0.027346	0.0078333	0.0020620014	0.0058126705
chr13	34900000	39499999	q13.3	gpos75	4599999	0.0161978296	0.0050695663	0.0127778289	0.1512539459	0.0042019574	0.0023671744	0.001834783	0.0023943483	0.0012960872	0.0010982611	0.0156752208	0.0154919599	0.0001832609	0.0412569655	0.0261635	0.0086557	0.0022315222	0.0064476101
chr13	39500000	44599999	q14.11	gneg	5099999	0.0214315728	0.0059929424	0.0172252975	0.2793969175	0.0041070596	0.003563334	0.0005437256	0.0014374513	0.0003809805	0.0010564708	0.0133570614	0.0124268652	0.0009301963	0.0364043209	0.0259469	0.0084943	0.0021062749	0.0064170601
chr13	44600000	45199999	q14.12	gpos25	599999	0.0261417102	0.0081600136	0.0211633686	0.303600506	0.0030900052	0.0021650036	0.0009250015	0.0007250012	0.0002083337	0.0005166675	0.019825033	0.019825033	0.0	0.0341267235	0.0252384	0.0076333	0.0019200032	0.0057400096
chr13	45200000	46699999	q14.13	gneg	1499999	0.0326093551	0.0065793377	0.0280906854	0.3286668858	0.0052806702	0.0038293359	0.0014513343	0.0046306698	0.001950668	0.0026800018	0.0263893509	0.0255866837	0.0008026672	0.0706113804	0.0259654	0.0085013	0.0022600015	0.0062786709
chr13	46700000	50299999	q14.2	gpos50	3599999	0.0212116726	0.0051802792	0.0178658383	0.2242631179	0.0038050011	0.0029602786	0.0008447225	0.0024561118	0.0010547225	0.0014013893	0.0176541716	0.0175555604	9.86111e-05	0.0356947321	0.0247986	0.0084661	0.0021041673	0.0063966684
chr13	50300000	54699999	q14.3	gneg	4399999	0.0174763676	0.0053915921	0.0138843213	0.2240820964	0.0045859101	0.0037825009	0.0008034093	0.0029065916	0.0018186368	0.0010879548	0.0219256868	0.0214581867	0.0004675001	0.0584827406	0.0238741	0.0076977	0.0017990913	0.0059270468
chr13	54700000	58999999	q21.1	gpos100	4299999	0.0187530276	0.0065079085	0.0145816313	0.0406125676	0.0013490701	0.0013490701	0.0	0.0004341861	0.0001711628	0.0002630233	0.002193954	0.002193954	0.0	0.0084151182	0.0239616	0.0080612	0.0019597679	0.0061251177
chr13	59000000	61799999	q21.2	gneg	2799999	0.0209092932	0.0041728586	0.0182357208	0.1008946789	0.0014364291	0.0013860719	5.03572e-05	0.0013889291	3.07143e-05	0.0013582148	0.0012232147	0.0010810718	0.0001421429	0.0102921465	0.02634	0.0094454	0.0025350009	0.0069428596
chr13	61800000	65199999	q21.31	gpos75	3399999	0.0241476542	0.0072305904	0.0203411825	0.0289597144	0.0002111765	0.0002111765	0.0	3.47059e-05	3.47059e-05	0.0	0.0003785295	0.0003785295	0.0	0.0081488259	0.0268488	0.0089244	0.0022147065	0.0067285314
chr13	65200000	68099999	q21.32	gneg	2899999	0.0178672475	0.0063400022	0.0142593153	0.0781738201	0.0011031038	0.0010682762	3.48276e-05	0.0002755173	4.62069e-05	0.0002293104	0.0090851755	0.0084748305	0.000610345	0.014868281	0.0259038	0.0084824	0.0020875869	0.006420347
chr13	68100000	72799999	q21.33	gpos100	4699999	0.0162006417	0.0058651076	0.0124161729	0.060794481	0.000704681	0.0003580852	0.0003465958	0.0005844682	0.0003861703	0.0001982979	0.0030321283	0.0027397878	0.0002923405	0.0086308529	0.0271632	0.0092009	0.0023636175	0.0068744695
chr13	72800000	74899999	q22.1	gneg	2099999	0.0175576274	0.0057290503	0.0135819112	0.2349834452	0.0007580956	0.0007233337	3.47619e-05	0.0006000003	0.0	0.0006000003	0.0057723837	0.0057723837	0.0	0.0186614375	0.0266757	0.0086362	0.0022219058	0.0064361935
chr13	74900000	76699999	q22.2	gpos50	1799999	0.0168072316	0.005603892	0.0131077851	0.180855656	0.0020394456	0.0015238897	0.0005155558	0.0021755568	0.0004261113	0.0017494454	0.0044850025	0.0044850025	0.0	0.0219955678	0.0272383	0.0093372	0.0024938903	0.0068855594
chr13	76700000	78499999	q22.3	gneg	1799999	0.0167255648	0.0055133364	0.0134711186	0.2089278938	0.0043938913	0.0038055577	0.0005883337	0.003237224	0.0012361118	0.0020011122	0.0199177888	0.019740011	0.0001777779	0.0491672495	0.0257311	0.0078272	0.0020522234	0.0057972254
chr13	78500000	87099999	q31.1	gpos100	8599999	0.0185376766	0.0066516287	0.0145159319	0.0719862874	0.0010989536	0.0009581396	0.000140814	0.0004783721	0.0001616279	0.0003167442	0.0021370933	0.0021370933	0.0	0.0131600015	0.0260922	0.0091341	0.0021724421	0.0069926752
chr13	87100000	89399999	q31.2	gneg	2299999	0.0216369659	0.0079865252	0.0165634855	0.0300161	0.0012504353	0.0012504353	0.0	0.0004556524	0.0	0.0004556524	0.0078286991	0.0078286991	0.0	0.024709576	0.0266757	0.0088074	0.0020834792	0.0067504377
chr13	89400000	94399999	q31.3	gpos100	4999999	0.0186234037	0.0071150014	0.0146266029	0.0775644155	0.0002476	3.06e-05	0.000217	0.0002148	0.000102	0.0001128	0.0002502001	0.0002502001	0.0	0.0090460018	0.0273486	0.0086358	0.0022376004	0.0064286013
chr13	94400000	97499999	q32.1	gneg	3099999	0.0188532319	0.0065435505	0.0143667788	0.181441994	0.0021919362	0.0013912908	0.0008006454	0.0015361295	0.0005745163	0.0009616132	0.0149232306	0.0147741983	0.0001490323	0.0325413008	0.0258371	0.0084852	0.0021483878	0.0063696795
chr13	97500000	98699999	q32.2	gpos25	1199999	0.0263933553	0.0078283399	0.0217441848	0.2550360459	0.0038383365	0.0036841697	0.0001541668	0.0022700019	0.0014200012	0.0008500007	0.0231558526	0.0227633523	0.0003925003	0.0437492031	0.0291609	0.0095883	0.0026266689	0.0069958392
chr13	98700000	101099999	q32.3	gneg	2399999	0.0244179268	0.0068762529	0.0202641751	0.3191630497	0.0038887516	0.0021975009	0.0016912507	0.0024495844	0.0015991673	0.000850417	0.011303338	0.0112141713	8.91667e-05	0.0391783497	0.0273817	0.0087879	0.0023058343	0.0065104194
chr13	101100000	104199999	q33.1	gpos100	3099999	0.0171154894	0.0059032277	0.0133361333	0.0961397084	0.0089193577	0.0080687123	0.0008506454	0.0020348394	0.0009174197	0.0011174197	0.0103438743	0.0102803259	6.35484e-05	0.0336596883	0.0278558	0.0092442	0.0023761298	0.00689097
chr13	104200000	106399999	q33.2	gneg	2199999	0.0187931904	0.0070486396	0.0146531885	0.1001705001	0.0003068183	0.0001313637	0.0001754546	0.0002722729	0.000144091	0.0001281819	0.0005645457	0.0005431821	2.13636e-05	0.0122786419	0.0297382	0.0086586	0.0022163646	0.0064654575
chr13	106400000	109599999	q33.3	gpos100	3199999	0.0228771946	0.0092150029	0.0181512557	0.1530944228	0.0022096882	0.0013981254	0.0008115628	0.0018912506	4.625e-05	0.0018450006	0.0065765646	0.0065765646	0.0	0.0229706322	0.0285247	0.0090766	0.0022896882	0.0068243771
chr13	109600000	114364327	q34	gneg	4764327	0.0864615296	0.0092052875	0.0831303141	0.3231654754	0.0066830006	0.005626398	0.0010566025	0.0033251286	0.0018863105	0.0014388181	0.0206898057	0.0197700536	0.0009197521	0.058609747	0.0302381	0.0100688	0.0025365597	0.0075840722
chr14	0	3599999	p13	gvar	3599999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr14	3600000	7999999	p12	stalk	4399999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr14	8000000	16099999	p11.2	gvar	8099999	0.0077555565	0.000867531	0.0072907416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85185e-05	7.4e-05	2.48e-05	6.4198e-06	1.85185e-05
chr14	16100000	17199999	p11.1	acen	1099999	0.9904027185	0.0047872771	0.9856154415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006391	0.0002555	8.63637e-05	0.0001727274
chr14	17200000	18199999	q11.1	acen	999999	0.9735239735	0.0	0.9735239735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr14	18200000	24099999	q11.2	gneg	5899999	0.0660679773	0.0064059333	0.0616678071	0.2189125795	0.0183779692	0.0167564435	0.0016215257	0.0089083066	0.0042772889	0.0046310177	0.0266800045	0.0260208519	0.0006591527	0.0904330662	0.0218515	0.0065436	0.0017703393	0.004795594
chr14	24100000	32899999	q12	gpos100	8799999	0.0185855703	0.0057902279	0.0149894335	0.1455034256	0.0056637506	0.0046927278	0.0009710228	0.0040097732	0.0027305685	0.0012792047	0.0114990922	0.0113042058	0.0001948864	0.0393702317	0.0261047	0.0084383	0.0021401139	0.0063319325
chr14	32900000	34799999	q13.1	gneg	1899999	0.0309905426	0.0070378984	0.0272831723	0.2230032753	0.0029442121	0.0020663169	0.0008778952	0.0023626328	0.0014073692	0.0009552637	0.0103205317	0.0103121107	8.4211e-06	0.018876852	0.02768	0.00907	0.0025342119	0.0065652666
chr14	34800000	36099999	q13.2	gpos50	1299999	0.033790026	0.0062953895	0.0293077149	0.2206840159	0.00693539	0.0066092359	0.0003261541	0.0037161567	0.0026638482	0.0010523085	0.0138730876	0.0135400104	0.0003330772	0.0583861988	0.0247616	0.0094492	0.002433848	0.0070530823
chr14	36100000	37399999	q13.3	gneg	1299999	0.0128815484	0.0045876958	0.0095107765	0.124637019	0.0025107712	0.0019900015	0.0005207696	0.0023930788	0.0005838466	0.0018092322	0.0075115442	0.007470775	4.07693e-05	0.0308007929	0.0252677	0.0083531	0.002187694	0.0062046202
chr14	37400000	42999999	q21.1	gpos100	5599999	0.0181871461	0.0056869653	0.0145357169	0.0747992991	0.0022562504	0.0019508932	0.0003053572	0.0018612503	0.0012866074	0.000574643	0.0062276797	0.0059816082	0.0002460715	0.0200494679	0.0265973	0.0091543	0.002353929	0.0068303584
